date,consumo,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,surface_pressure,wind_speed_10m
2023-03-22 09:00:00+00:00,245.69,20.932499,32.841496,0.0,0.0,3.0,1004.2371,16.299694
2023-03-22 10:00:00+00:00,258.08,23.7325,25.722057,0.0,0.0,3.0,1004.9133,13.905509
2023-03-22 11:00:00+00:00,263.42,27.332499,19.207869,0.0,0.0,3.0,1004.9167,13.797912
2023-03-22 12:00:00+00:00,261.66999999999996,30.932499,15.266823,0.0,0.0,3.0,1004.2232,16.981165
2023-03-22 13:00:00+00:00,245.39,32.7825,12.793118,0.0,0.0,0.0,1003.3811,19.296135
2023-03-22 14:00:00+00:00,244.25,33.482502,11.233215,0.0,0.0,0.0,1002.6065,14.88242
2023-03-22 15:00:00+00:00,251.45,34.5325,10.101984,0.0,0.0,0.0,1001.54346,16.42247
2023-03-22 16:00:00+00:00,301.05,35.3825,9.427097,0.0,0.0,0.0,1000.87177,15.596767
2023-03-22 17:00:00+00:00,362.28000000000003,34.5825,10.148073,0.0,0.0,3.0,1000.5529,11.966954
2023-03-22 18:00:00+00:00,443.23,29.932499,30.102253,0.0,0.0,3.0,1001.02216,32.761974
2023-03-22 19:00:00+00:00,455.37,24.7825,45.551785,0.0,0.0,3.0,1001.5723,33.48774
2023-03-22 20:00:00+00:00,452.53,23.4825,47.495304,0.0,0.0,2.0,1001.8324,27.288855
2023-03-22 21:00:00+00:00,447.46,21.7325,56.59352,0.0,0.0,2.0,1002.1784,21.437386
2023-03-22 22:00:00+00:00,416.53000000000003,22.2325,48.427135,0.0,0.0,1.0,1002.8869,29.914679
2023-03-22 23:00:00+00:00,424.53999999999996,21.7825,45.634033,0.0,0.0,3.0,1003.7663,14.408997
2023-03-23 00:00:00+00:00,374.83,21.4825,44.941322,0.0,0.0,3.0,1004.64984,14.003028
2023-03-23 01:00:00+00:00,350.76,20.182499,48.84758,0.0,0.0,3.0,1005.0082,7.9036193
2023-03-23 02:00:00+00:00,345.0,19.432499,52.392265,0.0,0.0,3.0,1003.9947,13.75558
2023-03-23 03:00:00+00:00,357.63,19.2325,52.163704,0.0,0.0,0.0,1003.59216,14.205182
2023-03-23 04:00:00+00:00,349.85,17.582499,60.02384,0.0,0.0,1.0,1003.24567,18.391735
2023-03-23 05:00:00+00:00,309.83,16.682499,67.03137,0.0,0.0,2.0,1003.3176,17.377226
2023-03-23 06:00:00+00:00,287.01,16.082499,72.95593,0.0,0.0,1.0,1003.79504,17.193533
2023-03-23 07:00:00+00:00,237.02,15.7825,77.887596,0.0,0.0,3.0,1004.2819,18.919704
2023-03-23 08:00:00+00:00,226.45,16.6325,74.75825,0.0,0.0,2.0,1006.984,18.472595
2023-03-23 09:00:00+00:00,223.26,19.0325,61.375736,0.0,0.0,3.0,1007.4527,12.4811535
2023-03-23 10:00:00+00:00,234.85000000000002,21.432499,53.7966,0.0,0.0,3.0,1007.82086,19.211996
2023-03-23 11:00:00+00:00,242.17000000000002,23.2825,46.817215,0.0,0.0,3.0,1007.18085,24.609364
2023-03-23 12:00:00+00:00,244.92000000000002,25.0325,48.070724,0.0,0.0,3.0,1006.23956,23.795427
2023-03-23 13:00:00+00:00,246.49,27.432499,39.201546,0.0,0.0,1.0,1005.812,18.899143
2023-03-23 14:00:00+00:00,252.85,29.082499,32.900707,0.0,0.0,1.0,1005.1638,15.192682
2023-03-23 15:00:00+00:00,262.72,30.582499,27.215746,0.0,0.0,0.0,1004.61017,14.003028
2023-03-23 16:00:00+00:00,277.65,31.582499,24.195446,0.0,0.0,0.0,1004.0426,15.072783
2023-03-23 17:00:00+00:00,315.27,31.582499,25.967665,0.0,0.0,0.0,1003.84424,20.188908
2023-03-23 18:00:00+00:00,309.68,28.4825,36.872696,0.0,0.0,0.0,1004.1555,29.035288
2023-03-23 19:00:00+00:00,303.8,26.3825,42.248302,0.0,0.0,0.0,1004.6915,24.86868
2023-03-23 20:00:00+00:00,305.02,23.3825,50.200886,0.0,0.0,0.0,1005.5973,28.236486
2023-03-23 21:00:00+00:00,314.95,20.9825,65.121864,0.0,0.0,0.0,1006.4198,28.33957
2023-03-23 22:00:00+00:00,450.18,19.7825,69.45094,0.0,0.0,0.0,1007.1777,26.242987
2023-03-23 23:00:00+00:00,430.59000000000003,19.332499,66.702095,0.0,0.0,0.0,1007.4615,31.575506
2023-03-24 00:00:00+00:00,306.08000000000004,18.332499,73.11668,0.0,0.0,0.0,1007.5308,30.85307
2023-03-24 01:00:00+00:00,324.6,18.0325,71.41102,0.0,0.0,0.0,1006.92725,31.712708
2023-03-24 02:00:00+00:00,366.98,17.7825,70.66545,0.0,0.0,0.0,1006.82043,30.04221
2023-03-24 03:00:00+00:00,380.78999999999996,17.332499,71.75083,0.0,0.0,0.0,1006.8069,26.250393
2023-03-24 04:00:00+00:00,363.75,16.682499,76.2546,0.0,0.0,0.0,1006.98553,22.42427
2023-03-24 05:00:00+00:00,325.40999999999997,16.082499,78.44679,0.0,0.0,0.0,1007.85944,13.450708
2023-03-24 06:00:00+00:00,302.59,15.882501,76.37736,0.0,0.0,0.0,1007.85345,18.079027
2023-03-24 07:00:00+00:00,308.04,15.5825,77.089905,0.0,0.0,0.0,1008.2408,18.391737
2023-03-24 08:00:00+00:00,314.65,16.582499,74.50419,0.0,0.0,0.0,1008.6677,18.59845
2023-03-24 09:00:00+00:00,330.21,18.7325,65.92384,0.0,0.0,0.0,1009.4265,20.898613
2023-03-24 10:00:00+00:00,340.36,21.832499,53.369503,0.0,0.0,0.0,1009.7167,19.862083
2023-03-24 11:00:00+00:00,378.14,25.082499,42.58523,0.0,0.0,0.0,1010.00916,16.831684
2023-03-24 12:00:00+00:00,408.37,28.0325,36.868076,0.0,0.0,0.0,1009.59686,19.296135
2023-03-24 13:00:00+00:00,353.71000000000004,30.432499,29.642899,0.0,0.0,0.0,1008.9696,20.172853
2023-03-24 14:00:00+00:00,366.93,32.0825,25.496853,0.0,0.0,0.0,1008.1223,22.065973
2023-03-24 15:00:00+00:00,401.25,32.5825,24.70391,0.0,0.0,0.0,1007.44165,25.006397
2023-03-24 16:00:00+00:00,344.3,31.7825,25.674559,0.0,0.0,1.0,1007.2215,28.84721
2023-03-24 17:00:00+00:00,313.88,30.4825,25.761816,0.0,0.0,0.0,1006.88824,28.948118
2023-03-24 18:00:00+00:00,309.74,27.832499,30.641733,0.0,0.0,0.0,1007.21136,29.882166
2023-03-24 19:00:00+00:00,307.38,24.7825,40.4346,0.0,0.0,0.0,1007.32336,32.023815
2023-03-24 20:00:00+00:00,312.88,22.7325,52.043125,0.0,0.0,1.0,1007.5614,30.911821
2023-03-24 21:00:00+00:00,437.61,20.682499,61.958107,0.0,0.0,0.0,1008.3939,28.58545
2023-03-24 22:00:00+00:00,448.89,19.7325,66.35148,0.0,0.0,0.0,1008.96063,25.661207
2023-03-24 23:00:00+00:00,431.01,19.832499,56.870155,0.0,0.0,0.0,1009.2609,30.61482
2023-03-25 00:00:00+00:00,391.59,19.2325,55.041332,0.0,0.0,0.0,1009.44147,24.993437
2023-03-25 01:00:00+00:00,375.42,18.832499,52.94365,0.0,0.0,0.0,1009.132,22.406927
2023-03-25 02:00:00+00:00,382.28000000000003,18.582499,50.258293,0.0,0.0,0.0,1009.0255,15.986593
2023-03-25 03:00:00+00:00,466.81,17.682499,51.400627,0.0,0.0,0.0,1008.89923,9.957108
2023-03-25 04:00:00+00:00,448.77,17.182499,52.86846,0.0,0.0,1.0,1008.78516,12.181625
2023-03-25 05:00:00+00:00,390.44,16.682499,56.65347,0.0,0.0,0.0,1008.7699,15.315873
2023-03-25 06:00:00+00:00,355.24,16.2325,59.296486,0.0,0.0,0.0,1009.1529,14.799459
2023-03-25 07:00:00+00:00,336.73,15.9325,59.223553,0.0,0.0,0.0,1009.5402,14.291592
2023-03-25 08:00:00+00:00,342.21,17.2825,54.17078,0.0,0.0,0.0,1009.97766,14.021525
2023-03-25 09:00:00+00:00,321.35,19.7825,47.436405,0.0,0.0,0.0,1010.54846,13.746156
2023-03-25 10:00:00+00:00,317.6,22.9825,37.81716,0.0,0.0,0.0,1010.93976,16.055355
2023-03-25 11:00:00+00:00,290.02,26.1325,32.18519,0.0,0.0,0.0,1010.93134,18.089775
2023-03-25 12:00:00+00:00,281.98,28.4825,32.085094,0.0,0.0,0.0,1010.998,22.961115
2023-03-25 13:00:00+00:00,359.02,30.832499,25.336828,0.0,0.0,0.0,1010.07153,25.133053
2023-03-25 14:00:00+00:00,370.0,32.682503,19.10184,0.0,0.0,0.0,1009.2297,26.14403
2023-03-25 15:00:00+00:00,395.62,33.682503,15.549305,0.0,0.0,0.0,1008.46344,26.282465
2023-03-25 16:00:00+00:00,354.08,33.5325,15.138493,0.0,0.0,0.0,1008.16187,28.657898
2023-03-25 17:00:00+00:00,308.78,31.1325,21.734726,0.0,0.0,0.0,1008.2947,31.624725
2023-03-25 18:00:00+00:00,302.16,27.682499,34.52487,0.0,0.0,0.0,1008.69464,29.882166
2023-03-25 19:00:00+00:00,302.08,24.582499,46.70912,0.0,0.0,0.0,1009.20123,26.405453
2023-03-25 20:00:00+00:00,303.52,22.432499,56.951546,0.0,0.0,0.0,1009.83325,22.90743
2023-03-25 21:00:00+00:00,298.90999999999997,20.7325,66.77598,0.0,0.0,0.0,1010.5764,20.326454
2023-03-25 22:00:00+00:00,297.44,19.3825,74.97518,0.0,0.0,0.0,1011.1312,20.12461
2023-03-25 23:00:00+00:00,326.01,18.332499,80.573586,0.0,0.0,0.0,1011.0007,20.61766
2023-03-26 00:00:00+00:00,401.2,17.582499,84.46466,0.0,0.0,0.0,1011.0774,22.238562
2023-03-26 01:00:00+00:00,378.11,16.5325,90.271194,0.0,0.0,0.0,1010.45074,24.66197
2023-03-26 02:00:00+00:00,373.4,15.9825,92.89039,0.0,0.0,0.0,1010.03754,28.856194
2023-03-26 03:00:00+00:00,384.03999999999996,15.6825,91.681946,0.0,0.0,0.0,1009.63184,25.711662
2023-03-26 04:00:00+00:00,361.4,15.3325,91.06762,0.0,0.0,0.0,1009.42267,21.096123
2023-03-26 05:00:00+00:00,309.1,14.9825,91.63857,0.0,0.0,0.0,1009.2137,21.175837
2023-03-26 06:00:00+00:00,264.04,14.6825,92.51941,0.0,0.0,0.0,1009.50195,21.749481
2023-03-26 07:00:00+00:00,212.69,14.382501,92.804794,0.0,0.0,0.0,1009.7901,20.291357
2023-03-26 08:00:00+00:00,213.46,15.2825,88.15029,0.0,0.0,0.0,1010.2142,17.873556
2023-03-26 09:00:00+00:00,223.64,17.332499,78.37538,0.0,0.0,0.0,1010.57404,18.59845
2023-03-26 10:00:00+00:00,225.93,19.8825,67.2525,0.0,0.0,0.0,1010.9479,17.713316
2023-03-26 11:00:00+00:00,236.56,22.3825,57.31111,0.0,0.0,0.0,1010.8232,16.299694
2023-03-26 12:00:00+00:00,244.41,25.682499,45.94752,0.0,0.0,0.0,1010.3237,20.172853
2023-03-26 13:00:00+00:00,254.22,28.3825,34.491703,0.0,0.0,0.0,1009.5076,21.485697
2023-03-26 14:00:00+00:00,300.65,30.332499,26.695227,0.0,0.0,0.0,1008.7684,21.434364
2023-03-26 15:00:00+00:00,403.47,31.432499,22.035994,0.0,0.0,0.0,1007.9062,20.771093
2023-03-26 16:00:00+00:00,387.95,32.182503,18.143253,0.0,0.0,0.0,1007.4309,20.945072
2023-03-26 17:00:00+00:00,305.27,31.182499,20.796114,0.0,0.0,0.0,1007.205,24.826952
2023-03-26 18:00:00+00:00,293.95,28.4825,29.603035,0.0,0.0,0.0,1007.32886,26.717722
2023-03-26 19:00:00+00:00,294.25,24.8825,45.72909,0.0,0.0,0.0,1007.92114,25.764534
2023-03-26 20:00:00+00:00,295.52,21.582499,65.46073,0.0,0.0,1.0,1008.4201,25.323128
2023-03-26 21:00:00+00:00,302.40999999999997,19.3825,77.67325,0.0,0.0,3.0,1009.14844,24.448214
2023-03-26 22:00:00+00:00,409.24,18.432499,80.07013,0.0,0.0,2.0,1009.8142,28.119204
2023-03-26 23:00:00+00:00,419.58,17.3825,90.33164,0.0,0.0,2.0,1009.7825,26.339111
2023-03-27 00:00:00+00:00,394.82,16.6325,91.153,0.0,0.0,1.0,1009.95795,24.735432
2023-03-27 01:00:00+00:00,383.09,16.2825,92.60812,0.0,0.0,1.0,1009.25366,23.4
2023-03-27 02:00:00+00:00,369.55,15.8325,96.22885,0.0,0.0,3.0,1009.2397,15.986593
2023-03-27 03:00:00+00:00,387.6,16.182499,95.0131,0.0,0.0,3.0,1008.65564,19.486609
2023-03-27 04:00:00+00:00,247.32,16.2325,94.104996,0.0,0.0,3.0,1008.2607,19.64228
2023-03-27 05:00:00+00:00,217.32999999999998,16.2825,92.906265,0.0,0.0,3.0,1008.2623,17.727943
2023-03-27 06:00:00+00:00,206.01,16.082499,94.09837,0.0,0.0,3.0,1008.55334,17.58481
2023-03-27 07:00:00+00:00,217.18,15.9825,95.31115,0.0,0.0,3.0,1008.74884,19.191748
2023-03-27 08:00:00+00:00,217.84,16.432499,92.02333,0.0,0.0,3.0,1008.8616,19.319628
2023-03-27 09:00:00+00:00,226.45,17.582499,83.652626,0.0,0.0,2.0,1009.1938,18.998316
2023-03-27 10:00:00+00:00,235.32,19.7825,72.9003,0.0,0.0,2.0,1009.3587,16.746773
2023-03-27 11:00:00+00:00,240.24,21.9825,63.675316,0.0,0.0,0.0,1009.22516,16.78156
2023-03-27 12:00:00+00:00,245.89000000000001,24.582499,52.353283,0.0,0.0,0.0,1008.408,17.555307
2023-03-27 13:00:00+00:00,281.52,27.332499,40.61264,0.0,0.0,0.0,1007.49493,18.532135
2023-03-27 14:00:00+00:00,399.92,29.682499,31.361809,0.0,0.0,0.0,1006.5686,19.66536
2023-03-27 15:00:00+00:00,464.39,30.8825,27.023643,0.0,0.0,0.0,1005.8085,21.659918
2023-03-27 16:00:00+00:00,449.76,30.3825,30.125715,0.0,0.0,0.0,1005.1998,25.212852
2023-03-27 17:00:00+00:00,344.73,28.8825,35.790897,0.0,0.0,0.0,1005.05896,28.467329
2023-03-27 18:00:00+00:00,303.02,26.832499,43.07034,0.0,0.0,0.0,1005.2991,28.1169
2023-03-27 19:00:00+00:00,303.79,24.1325,55.37106,0.0,0.0,0.0,1005.42053,25.582806
2023-03-27 20:00:00+00:00,304.56,21.7325,68.2825,0.0,0.0,0.0,1005.946,23.233253
2023-03-27 21:00:00+00:00,337.92,19.7325,78.725914,0.0,0.0,0.0,1006.6804,22.55106
2023-03-27 22:00:00+00:00,431.89,18.832499,83.26242,0.0,0.0,0.0,1007.05005,23.933907
2023-03-27 23:00:00+00:00,419.69,17.7325,90.64485,0.0,0.0,0.0,1006.9181,23.132626
2023-03-28 00:00:00+00:00,398.0,16.7825,95.03552,0.0,0.0,0.0,1007.28613,23.358423
2023-03-28 01:00:00+00:00,376.17,16.2825,96.55007,0.0,0.0,0.0,1006.97363,19.174856
2023-03-28 02:00:00+00:00,368.3,15.8325,96.84857,0.0,0.0,0.0,1006.56323,15.530151
2023-03-28 03:00:00+00:00,395.15000000000003,15.3325,97.14887,0.0,0.0,0.0,1006.05237,13.896187
2023-03-28 04:00:00+00:00,379.92,14.9825,97.141235,0.0,0.0,0.0,1005.74426,14.8257065
2023-03-28 05:00:00+00:00,315.55,14.7325,98.08237,0.0,0.0,2.0,1005.8358,14.512064
2023-03-28 06:00:00+00:00,295.31,14.6825,100.0,0.0,0.0,3.0,1006.1316,13.397612
2023-03-28 07:00:00+00:00,303.79,14.882501,99.67848,0.0,0.0,3.0,1006.5344,14.386494
2023-03-28 08:00:00+00:00,285.79,15.2825,98.40648,0.0,0.0,3.0,1006.8438,19.008545
2023-03-28 09:00:00+00:00,227.47,16.2825,92.906265,0.0,0.0,2.0,1007.17194,16.363178
2023-03-28 10:00:00+00:00,231.17000000000002,19.2325,77.15337,0.0,0.0,0.0,1007.0621,12.979984
2023-03-28 11:00:00+00:00,239.35,22.832499,59.886524,0.0,0.0,0.0,1006.7713,12.43434
2023-03-28 12:00:00+00:00,244.26,25.7825,45.974747,0.0,0.0,0.0,1006.55853,14.48972
2023-03-28 13:00:00+00:00,237.41,28.932499,35.453484,0.0,0.0,0.0,1005.75446,15.844089
2023-03-28 14:00:00+00:00,243.55,31.2325,29.861765,0.0,0.0,0.0,1005.02484,16.171976
2023-03-28 15:00:00+00:00,263.33,32.232502,28.495653,0.0,0.0,0.0,1004.556,19.523155
2023-03-28 16:00:00+00:00,276.78,31.582499,31.6779,0.0,0.0,0.0,1004.3401,25.223133
2023-03-28 17:00:00+00:00,302.27,29.2825,36.61448,0.0,0.0,0.0,1003.88,29.834423
2023-03-28 18:00:00+00:00,306.36,27.332499,42.235428,0.0,0.0,0.0,1004.22253,24.482647
2023-03-28 19:00:00+00:00,296.35,24.1325,50.894775,0.0,0.0,0.0,1004.72644,22.682856
2023-03-28 20:00:00+00:00,295.49,22.6325,57.933483,0.0,0.0,0.0,1005.4764,19.852295
2023-03-28 21:00:00+00:00,300.27,21.0325,65.98044,0.0,0.0,0.0,1006.1237,23.83896
2023-03-28 22:00:00+00:00,360.88,19.832499,73.144325,0.0,0.0,0.0,1006.7824,23.263912
2023-03-28 23:00:00+00:00,423.57,19.1325,75.66218,0.0,0.0,0.0,1006.66266,21.273533
2023-03-29 00:00:00+00:00,397.31,18.932499,73.93746,0.0,0.0,0.0,1006.75586,21.413193
2023-03-29 01:00:00+00:00,372.1,18.7825,69.255264,0.0,0.0,0.0,1006.35474,20.288164
2023-03-29 02:00:00+00:00,368.11,18.332499,70.30844,0.0,0.0,0.0,1006.14294,19.469975
2023-03-29 03:00:00+00:00,382.83,17.7825,73.97978,0.0,0.0,0.0,1005.8291,21.868332
2023-03-29 04:00:00+00:00,362.23,17.3825,76.11779,0.0,0.0,0.0,1005.5197,21.194187
2023-03-29 05:00:00+00:00,323.77,17.082499,76.56862,0.0,0.0,0.0,1005.51056,20.188908
2023-03-29 06:00:00+00:00,307.6,17.1325,73.383896,0.0,0.0,0.0,1006.0079,21.479664
2023-03-29 07:00:00+00:00,310.87,17.432499,68.98839,0.0,0.0,0.0,1006.5127,23.933908
2023-03-29 08:00:00+00:00,324.38,18.932499,61.35253,0.0,0.0,0.0,1007.0533,23.419376
2023-03-29 09:00:00+00:00,242.63,21.3825,53.25323,0.0,0.0,0.0,1007.5222,19.174856
2023-03-29 10:00:00+00:00,230.82999999999998,24.6325,43.456093,0.0,0.0,0.0,1007.9139,20.674156
2023-03-29 11:00:00+00:00,235.56,28.082499,33.953434,0.0,0.0,0.0,1008.1107,23.042812
2023-03-29 12:00:00+00:00,238.35000000000002,30.6325,29.208187,0.0,0.0,0.0,1007.88403,26.89419
2023-03-29 13:00:00+00:00,236.1,32.8325,22.316847,0.0,0.0,0.0,1007.2502,26.795223
2023-03-29 14:00:00+00:00,241.23000000000002,34.182503,19.731514,0.0,0.0,0.0,1006.5924,28.757215
2023-03-29 15:00:00+00:00,262.07,34.5325,18.134739,0.0,0.0,1.0,1005.90753,34.942265
2023-03-29 16:00:00+00:00,280.57,34.5325,17.401953,0.0,0.0,1.0,1005.01483,40.98312
2023-03-29 17:00:00+00:00,308.62,32.932503,18.640858,0.0,0.0,1.0,1005.4676,38.67278
2023-03-29 18:00:00+00:00,309.89,30.2825,24.348759,0.0,0.0,0.0,1005.9904,33.989033
2023-03-29 19:00:00+00:00,300.98,28.082499,27.839722,0.0,0.0,0.0,1006.0283,32.47591
2023-03-29 20:00:00+00:00,298.67,25.832499,34.234985,0.0,0.0,0.0,1006.75806,37.51262
2023-03-29 21:00:00+00:00,298.34,24.932499,35.752674,0.0,0.0,0.0,1007.82324,33.061253
2023-03-29 22:00:00+00:00,298.27,24.1325,36.62772,0.0,0.0,0.0,1008.59344,34.802895
2023-03-29 23:00:00+00:00,302.9,23.2825,40.14661,0.0,0.0,0.0,1009.06476,30.827856
2023-03-30 00:00:00+00:00,409.39,23.0325,39.67142,0.0,0.0,0.0,1008.9583,34.17157
2023-03-30 01:00:00+00:00,406.37,22.9825,35.684425,0.0,0.0,0.0,1008.5602,33.3559
2023-03-30 02:00:00+00:00,429.65,22.9825,32.51506,0.0,0.0,0.0,1008.1636,34.679794
2023-03-30 03:00:00+00:00,474.08000000000004,22.7325,31.335125,0.0,0.0,0.0,1007.8588,34.62369
2023-03-30 04:00:00+00:00,422.81,22.1325,33.184742,0.0,0.0,0.0,1008.2381,32.862694
2023-03-30 05:00:00+00:00,375.14,21.4825,35.62377,0.0,0.0,0.0,1008.41736,29.28418
2023-03-30 06:00:00+00:00,362.11,21.0325,36.874954,0.0,0.0,0.0,1008.9989,25.305208
2023-03-30 07:00:00+00:00,342.02,20.932499,34.732334,0.0,0.0,0.0,1009.1944,22.238562
2023-03-30 08:00:00+00:00,369.31,22.682499,26.451855,0.0,0.0,0.0,1009.7414,18.214718
2023-03-30 09:00:00+00:00,363.61,27.0325,16.92627,0.0,0.0,0.0,1010.2629,13.722565
2023-03-30 10:00:00+00:00,408.66999999999996,31.832499,11.885436,0.0,0.0,0.0,1010.69415,16.746773
2023-03-30 11:00:00+00:00,423.96999999999997,34.8325,9.471335,0.0,0.0,0.0,1011.07324,31.910301
2023-03-30 12:00:00+00:00,378.09000000000003,36.7825,7.441822,0.0,0.0,0.0,1010.72845,16.071491
2023-03-30 13:00:00+00:00,387.74,39.0825,6.0016875,0.0,0.0,0.0,1010.1939,20.390114
2023-03-30 14:00:00+00:00,335.26,40.3825,5.2682943,0.0,0.0,0.0,1009.3351,21.142147
2023-03-30 15:00:00+00:00,354.86,40.682503,5.0482645,0.0,0.0,2.0,1008.64856,15.629972
2023-03-30 16:00:00+00:00,323.84000000000003,39.8825,5.881204,0.0,0.0,2.0,1008.42926,17.072504
2023-03-30 17:00:00+00:00,321.54,37.0825,11.924148,0.0,0.0,1.0,1008.35596,31.89608
2023-03-30 18:00:00+00:00,316.47,34.982502,12.734924,0.0,0.0,0.0,1008.4983,31.76375
2023-03-30 19:00:00+00:00,307.55,32.482502,14.386962,0.0,0.0,0.0,1008.82764,29.957972
2023-03-30 20:00:00+00:00,304.12,29.6325,17.414923,0.0,0.0,1.0,1009.74084,32.25166
2023-03-30 21:00:00+00:00,305.65,28.5325,19.71195,0.0,0.0,1.0,1010.7017,29.671074
2023-03-30 22:00:00+00:00,298.86,27.2825,20.905647,0.0,0.0,0.0,1011.4598,30.472675
2023-03-30 23:00:00+00:00,357.67,26.582499,21.099607,0.0,0.0,0.0,1011.5393,30.319178
2023-03-31 00:00:00+00:00,418.12,26.2325,20.057102,0.0,0.0,0.0,1011.82666,27.0
2023-03-31 01:00:00+00:00,390.86,26.0325,19.231173,0.0,0.0,0.0,1011.5234,26.260265
2023-03-31 02:00:00+00:00,367.73,25.8825,17.852747,0.0,0.0,0.0,1011.02356,25.959969
2023-03-31 03:00:00+00:00,381.99,25.1325,17.801775,0.0,0.0,0.0,1010.70447,19.469975
2023-03-31 04:00:00+00:00,381.90999999999997,22.932499,20.094477,0.0,0.0,0.0,1010.8393,10.823973
2023-03-31 05:00:00+00:00,328.8,22.082499,20.85145,0.0,0.0,0.0,1011.0129,11.435313
2023-03-31 06:00:00+00:00,233.62,21.6325,21.042397,0.0,0.0,0.0,1011.3962,13.18308
2023-03-31 07:00:00+00:00,217.02,21.0325,22.563255,0.0,0.0,0.0,1011.77496,14.512064
2023-03-31 08:00:00+00:00,221.15,22.432499,22.118908,0.0,0.0,0.0,1012.11365,13.18308
2023-03-31 09:00:00+00:00,250.18,25.6325,17.029272,0.0,0.0,0.0,1012.80115,12.7279215
2023-03-31 10:00:00+00:00,257.8,29.332499,12.32337,0.0,0.0,0.0,1012.906,14.81259
2023-03-31 11:00:00+00:00,277.94,32.482502,10.106113,0.0,0.0,0.0,1012.89386,14.039999
2023-03-31 12:00:00+00:00,280.24,33.682503,12.162986,0.0,0.0,0.0,1012.8274,13.18308
2023-03-31 13:00:00+00:00,274.51,35.3825,12.062468,0.0,0.0,0.0,1012.17883,13.891522
2023-03-31 14:00:00+00:00,278.74,36.3825,13.155911,0.0,0.0,0.0,1011.41205,18.709612
2023-03-31 15:00:00+00:00,301.89,35.8325,15.164055,0.0,0.0,0.0,1011.0007,28.673721
2023-03-31 16:00:00+00:00,325.41,34.7825,15.040714,0.0,0.0,0.0,1010.5758,31.716797
2023-03-31 17:00:00+00:00,358.98,33.6325,15.429434,0.0,0.0,0.0,1010.54474,34.614334
2023-03-31 18:00:00+00:00,378.65,31.3825,20.918049,0.0,0.0,0.0,1010.78107,34.45484
2023-03-31 19:00:00+00:00,369.51,27.8825,30.552431,0.0,0.0,0.0,1011.37787,30.267845
2023-03-31 20:00:00+00:00,373.17,25.2325,38.58379,0.0,0.0,0.0,1011.99634,29.337238
2023-03-31 21:00:00+00:00,525.14,23.1325,45.853893,0.0,0.0,0.0,1013.02637,27.598173
2023-03-31 22:00:00+00:00,554.75,22.1325,48.239326,0.0,0.0,0.0,1013.6912,26.66188
2023-03-31 23:00:00+00:00,528.11,20.9825,53.50318,0.0,0.0,0.0,1013.75653,23.469128
2023-04-01 00:00:00+00:00,491.76,19.7325,60.135094,0.0,0.0,0.0,1013.422,23.188583
2023-04-01 01:00:00+00:00,452.88,18.7325,65.06214,0.0,0.0,0.0,1012.89636,22.553934
2023-04-01 02:00:00+00:00,436.27,17.9825,69.78178,0.0,0.0,0.0,1012.7747,22.79684
2023-04-01 03:00:00+00:00,449.37,17.2825,73.89331,0.0,0.0,0.0,1012.3569,22.461807
2023-04-01 04:00:00+00:00,384.57,16.7325,76.513054,0.0,0.0,0.0,1012.04297,22.33161
2023-04-01 05:00:00+00:00,238.01,16.2325,78.46897,0.0,0.0,0.0,1012.1268,22.930048
2023-04-01 06:00:00+00:00,226.02,15.9825,80.25487,0.0,0.0,0.0,1012.3175,23.358425
2023-04-01 07:00:00+00:00,229.83,15.7325,83.43746,0.0,0.0,0.0,1012.60724,22.90743
2023-04-01 08:00:00+00:00,235.04,16.932499,79.60338,0.0,0.0,0.0,1012.84204,19.803272
2023-04-01 09:00:00+00:00,241.53,19.182499,70.01393,0.0,0.0,0.0,1013.3063,26.434887
2023-04-01 10:00:00+00:00,227.20999999999998,21.332499,61.104908,0.0,0.0,0.0,1013.5684,28.357855
2023-04-01 11:00:00+00:00,234.05,23.6325,51.263554,0.0,0.0,0.0,1013.63586,28.673721
2023-04-01 12:00:00+00:00,239.49,25.6325,44.165615,0.0,0.0,0.0,1012.90027,28.357855
2023-04-01 13:00:00+00:00,238.78,27.1325,40.028248,0.0,0.0,0.0,1012.14984,28.503725
2023-04-01 14:00:00+00:00,358.4,28.082499,37.61722,0.0,0.0,0.0,1011.0857,30.10685
2023-04-01 15:00:00+00:00,381.46000000000004,28.2825,37.059673,0.0,0.0,0.0,1010.2981,31.25372
2023-04-01 16:00:00+00:00,371.61,27.2825,41.67439,0.0,0.0,0.0,1009.5756,33.75948
2023-04-01 17:00:00+00:00,296.33,25.2825,49.085674,0.0,0.0,0.0,1009.61816,35.230373
2023-04-01 18:00:00+00:00,301.23,23.2325,55.505074,0.0,0.0,0.0,1009.4598,33.56312
2023-04-01 19:00:00+00:00,295.57,21.1325,64.73388,0.0,0.0,0.0,1009.69617,31.731092
2023-04-01 20:00:00+00:00,294.79,19.4825,74.510445,0.0,0.0,0.0,1010.3413,29.46947
2023-04-01 21:00:00+00:00,298.89,18.3825,82.14896,0.0,0.0,0.0,1011.0023,27.238941
2023-04-01 22:00:00+00:00,372.39,17.8825,84.49761,0.0,0.0,0.0,1011.4827,23.979893
2023-04-01 23:00:00+00:00,467.34,17.3825,88.046974,0.0,0.0,0.0,1011.17035,24.162947
2023-04-02 00:00:00+00:00,476.06,16.7325,91.15954,0.0,0.0,0.0,1010.6551,24.967497
